week_end,grade,lane,in_window,case,case_group,required,net_arb_inr_t,window_open
2022-10-14,tense,USEC_MUN,False,heavies_value_0.4,heavies,True,4289.45,False
2022-10-21,zorba,JEA_NSA,False,heavies_value_0.4,heavies,True,-12545.99,False
2022-10-21,zorba,USEC_MUN,False,heavies_value_0.4,heavies,True,-14193.63,False
2022-10-21,taint_tabor,JEA_NSA,False,heavies_value_0.4,heavies,True,-11149.0,False
2022-10-21,taint_tabor,USEC_MUN,False,heavies_value_0.4,heavies,True,-12265.16,False
2022-10-21,tense,JEA_NSA,False,heavies_value_0.4,heavies,True,2090.24,False
2022-10-21,tense,USEC_MUN,False,heavies_value_0.4,heavies,True,648.31,False
2022-10-28,zorba,JEA_NSA,False,heavies_value_0.4,heavies,True,-11766.98,False
2022-10-28,zorba,USEC_MUN,False,heavies_value_0.4,heavies,True,-13425.34,False
2022-10-28,taint_tabor,JEA_NSA,False,heavies_value_0.4,heavies,True,-10292.71,False
2022-10-28,taint_tabor,USEC_MUN,False,heavies_value_0.4,heavies,True,-11418.99,False
2022-10-28,tense,JEA_NSA,False,heavies_value_0.4,heavies,True,3241.93,False
2022-10-28,tense,USEC_MUN,False,heavies_value_0.4,heavies,True,1792.47,False
2022-01-07,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,25986.52,True
2022-01-07,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,24078.1,True
2022-01-07,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,16093.51,True
2022-01-07,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,14701.63,True
2022-01-07,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,32091.55,True
2022-01-07,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,30379.28,True
2022-01-14,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,30830.98,True
2022-01-14,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,28941.55,True
2022-01-14,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,20830.5,True
2022-01-14,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,19457.93,True
2022-01-14,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,37075.64,True
2022-01-14,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,35384.37,True
2022-01-21,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,34009.24,True
2022-01-21,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,32100.7,True
2022-01-21,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,23794.12,True
2022-01-21,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,22403.31,True
2022-01-21,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,40551.13,True
2022-01-21,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,38844.94,True
2022-01-28,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,34970.94,True
2022-01-28,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,33047.19,True
2022-01-28,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,24610.5,True
2022-01-28,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,23205.2,True
2022-01-28,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,41659.03,True
2022-01-28,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,39940.05,True
2022-02-04,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,34479.16,True
2022-02-04,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,32656.47,True
2022-02-04,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,24234.24,True
2022-02-04,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,22932.96,True
2022-02-04,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,41094.81,True
2022-02-04,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,39480.75,True
2022-02-11,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,36318.35,True
2022-02-11,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,34457.45,True
2022-02-11,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,25657.15,True
2022-02-11,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,24319.0,True
2022-02-11,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,43254.94,True
2022-02-11,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,41608.98,True
2022-02-18,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,40849.36,True
2022-02-18,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,38992.69,True
2022-02-18,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,30084.27,True
2022-02-18,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,28750.76,True
2022-02-18,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,48042.48,True
2022-02-18,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,46403.78,True
2022-02-25,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,46074.15,True
2022-02-25,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,44234.59,True
2022-02-25,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,35052.77,True
2022-02-25,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,33737.25,True
2022-02-25,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,53418.02,True
2022-02-25,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,51799.95,True
2022-03-04,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,62008.28,True
2022-03-04,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,60008.86,True
2022-03-04,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,49289.35,True
2022-03-04,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,47816.94,True
2022-03-04,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,70765.99,True
2022-03-04,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,69010.88,True
2022-03-11,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,55836.57,True
2022-03-11,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,53949.41,True
2022-03-11,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,43920.29,True
2022-03-11,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,42557.23,True
2022-03-11,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,63523.34,True
2022-03-11,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,61865.03,True
2022-03-18,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,54757.52,True
2022-03-18,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,52909.19,True
2022-03-18,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,43204.94,True
2022-03-18,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,41879.73,True
2022-03-18,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,62182.04,True
2022-03-18,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,60557.36,True
2022-03-25,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,55793.02,True
2022-03-25,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,53865.18,True
2022-03-25,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,43674.24,True
2022-03-25,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,42271.18,True
2022-03-25,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,63749.25,True
2022-03-25,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,62054.22,True
2022-04-01,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,49736.49,True
2022-04-01,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,47908.12,True
2022-04-01,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,37923.94,True
2022-04-01,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,36623.37,True
2022-04-01,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,57437.81,True
2022-04-01,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,55843.88,True
2022-04-08,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,43271.74,True
2022-04-08,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,41427.75,True
2022-04-08,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,31670.02,True
2022-04-08,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,30352.93,True
2022-04-08,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,50701.49,True
2022-04-08,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,49087.82,True
2022-04-15,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,37233.42,True
2022-04-15,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,35399.23,True
2022-04-15,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,26064.61,True
2022-04-15,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,24756.14,True
2022-04-15,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,44280.82,True
2022-04-15,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,42669.94,True
2022-04-22,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,34001.31,True
2022-04-22,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,32116.86,True
2022-04-22,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,22828.58,True
2022-04-22,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,21470.18,True
2022-04-22,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,41108.54,True
2022-04-22,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,39449.16,True
2022-04-29,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,27843.04,True
2022-04-29,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,25992.33,True
2022-04-29,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,17351.9,True
2022-04-29,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,16025.43,True
2022-04-29,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,34443.33,True
2022-04-29,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,32807.39,True
2022-05-06,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,20490.54,True
2022-05-06,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,18741.64,True
2022-05-06,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,10423.53,True
2022-05-06,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,9200.69,True
2022-05-06,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,26593.03,True
2022-05-06,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,25056.19,True
2022-05-13,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,16645.28,True
2022-05-13,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,14901.44,True
2022-05-13,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,6908.15,True
2022-05-13,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,5689.69,True
2022-05-13,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,22517.19,True
2022-05-13,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,20980.44,True
2022-05-20,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,18077.95,True
2022-05-20,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,16247.95,True
2022-05-20,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,7795.73,True
2022-05-20,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,6493.46,True
2022-05-20,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,24546.68,True
2022-05-20,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,22935.22,True
2022-05-27,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,12902.94,True
2022-05-27,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,11072.89,True
2022-05-27,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,2844.15,False
2022-05-27,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,1540.63,False
2022-05-27,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,19037.35,True
2022-05-27,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,17420.76,True
2022-06-03,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,10187.13,True
2022-06-03,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,8336.88,True
2022-06-03,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,508.6,False
2022-06-03,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-817.88,False
2022-06-03,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,16028.31,True
2022-06-03,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,14382.89,True
2022-06-10,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,7992.64,True
2022-06-10,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,6202.37,True
2022-06-10,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-1627.67,False
2022-06-10,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-2891.13,False
2022-06-10,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,13858.14,True
2022-06-10,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,12277.08,True
2022-06-17,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,3091.25,False
2022-06-17,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,1311.61,False
2022-06-17,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-5948.49,False
2022-06-17,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-7203.54,False
2022-06-17,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,8368.5,True
2022-06-17,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,6789.09,True
2022-06-24,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,3059.23,False
2022-06-24,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,1294.3,False
2022-06-24,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-5811.86,False
2022-06-24,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-7052.43,False
2022-06-24,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,8266.27,True
2022-06-24,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,6699.42,True
2022-07-01,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,2818.91,False
2022-07-01,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,1186.58,False
2022-07-01,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-5947.17,False
2022-07-01,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-7050.52,False
2022-07-01,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,7977.8,True
2022-07-01,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,6549.51,True
2022-07-08,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,2490.38,False
2022-07-08,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,849.33,False
2022-07-08,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-6346.68,False
2022-07-08,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-7458.36,False
2022-07-08,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,7699.58,True
2022-07-08,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,6263.82,True
2022-07-15,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,1336.53,False
2022-07-15,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,-305.23,False
2022-07-15,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-7317.49,False
2022-07-15,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-8430.39,False
2022-07-15,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,6367.66,True
2022-07-15,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,4928.55,False
2022-07-22,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,6630.38,True
2022-07-22,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,4987.67,False
2022-07-22,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-2370.73,False
2022-07-22,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-3482.73,False
2022-07-22,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,12059.2,True
2022-07-22,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,10626.69,True
2022-07-29,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,9832.14,True
2022-07-29,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,8228.48,True
2022-07-29,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,972.04,False
2022-07-29,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-101.5,False
2022-07-29,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,15205.9,True
2022-07-29,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,13810.54,True
2022-08-05,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,12975.59,True
2022-08-05,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,11365.81,True
2022-08-05,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,4123.06,False
2022-08-05,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,3042.17,False
2022-08-05,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,18357.9,True
2022-08-05,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,16954.46,True
2022-08-12,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,16077.67,True
2022-08-12,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,14484.05,True
2022-08-12,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,7076.71,True
2022-08-12,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,6012.68,True
2022-08-12,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,21537.83,True
2022-08-12,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,20152.85,True
2022-08-19,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,13776.73,True
2022-08-19,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,12169.63,True
2022-08-19,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,5049.12,True
2022-08-19,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,3970.55,False
2022-08-19,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,18992.04,True
2022-08-19,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,17590.26,True
2022-08-26,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,11940.05,True
2022-08-26,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,10272.42,True
2022-08-26,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,2869.02,False
2022-08-26,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,1731.42,False
2022-08-26,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,17470.86,True
2022-08-26,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,16015.19,True
2022-09-02,zorba,JEA_NSA,True,heavies_value_1.5,heavies,True,6699.22,True
2022-09-02,zorba,USEC_MUN,True,heavies_value_1.5,heavies,True,5098.4,True
2022-09-02,taint_tabor,JEA_NSA,True,heavies_value_1.5,heavies,True,-1765.52,False
2022-09-02,taint_tabor,USEC_MUN,True,heavies_value_1.5,heavies,True,-2836.89,False
2022-09-02,tense,JEA_NSA,True,heavies_value_1.5,heavies,True,11769.86,True
2022-09-02,tense,USEC_MUN,True,heavies_value_1.5,heavies,True,10373.07,True
2022-09-09,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,1503.55,False
2022-09-09,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-130.46,False
2022-09-09,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-6956.11,False
2022-09-09,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-8061.3,False
2022-09-09,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,6431.7,True
2022-09-09,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,5000.16,True
2022-09-16,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,-1612.56,False
2022-09-16,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-3266.71,False
2022-09-16,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-10014.14,False
2022-09-16,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-11139.62,False
2022-09-16,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,3261.53,False
2022-09-16,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,1808.77,False
2022-09-23,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,-3050.22,False
2022-09-23,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-4688.65,False
2022-09-23,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-11303.59,False
2022-09-23,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-12413.66,False
2022-09-23,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,1602.14,False
2022-09-23,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,161.43,False
2022-09-30,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,-2814.04,False
2022-09-30,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-4391.55,False
2022-09-30,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-11186.36,False
2022-09-30,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-12232.23,False
2022-09-30,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,1935.57,False
2022-09-30,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,562.21,False
2022-10-07,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,250.69,False
2022-10-07,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-1397.98,False
2022-10-07,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-8610.31,False
2022-10-07,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-9725.42,False
2022-10-07,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,5573.04,True
2022-10-07,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,4137.76,False
2022-10-14,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,471.93,False
2022-10-14,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-1160.95,False
2022-10-14,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-8238.46,False
2022-10-14,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-9338.19,False
2022-10-14,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,5711.25,True
2022-10-14,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,4289.45,False
2022-10-21,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,-2716.58,False
2022-10-21,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-4364.23,False
2022-10-21,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-11149.0,False
2022-10-21,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-12265.16,False
2022-10-21,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,2090.24,False
2022-10-21,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,648.31,False
2022-10-28,zorba,JEA_NSA,False,heavies_value_1.5,heavies,True,-1727.39,False
2022-10-28,zorba,USEC_MUN,False,heavies_value_1.5,heavies,True,-3385.75,False
2022-10-28,taint_tabor,JEA_NSA,False,heavies_value_1.5,heavies,True,-10292.71,False
2022-10-28,taint_tabor,USEC_MUN,False,heavies_value_1.5,heavies,True,-11418.99,False
2022-10-28,tense,JEA_NSA,False,heavies_value_1.5,heavies,True,3241.93,False
2022-10-28,tense,USEC_MUN,False,heavies_value_1.5,heavies,True,1792.47,False
2022-01-07,zorba,JEA_NSA,False,goods_fx_spot,goods_fx,False,18940.42,True
2022-01-07,zorba,USEC_MUN,False,goods_fx_spot,goods_fx,False,17036.3,True
2022-01-07,taint_tabor,JEA_NSA,False,goods_fx_spot,goods_fx,False,16598.87,True
2022-01-07,taint_tabor,USEC_MUN,False,goods_fx_spot,goods_fx,False,15211.29,True
2022-01-07,tense,JEA_NSA,False,goods_fx_spot,goods_fx,False,32563.88,True
2022-01-07,tense,USEC_MUN,False,goods_fx_spot,goods_fx,False,30855.62,True
2022-01-14,zorba,JEA_NSA,False,goods_fx_spot,goods_fx,False,23666.59,True
2022-01-14,zorba,USEC_MUN,False,goods_fx_spot,goods_fx,False,21781.4,True
2022-01-14,taint_tabor,JEA_NSA,False,goods_fx_spot,goods_fx,False,21328.48,True
2022-01-14,taint_tabor,USEC_MUN,False,goods_fx_spot,goods_fx,False,19960.14,True
2022-01-14,tense,JEA_NSA,False,goods_fx_spot,goods_fx,False,37540.38,True
2022-01-14,tense,USEC_MUN,False,goods_fx_spot,goods_fx,False,35853.07,True
2022-01-21,zorba,JEA_NSA,False,goods_fx_spot,goods_fx,False,26625.17,True
2022-01-21,zorba,USEC_MUN,False,goods_fx_spot,goods_fx,False,24720.94,True
2022-01-21,taint_tabor,JEA_NSA,False,goods_fx_spot,goods_fx,False,24300.25,True
2022-01-21,taint_tabor,USEC_MUN,False,goods_fx_spot,goods_fx,False,22913.73,True
2022-01-21,tense,JEA_NSA,False,goods_fx_spot,goods_fx,False,41023.42,True
2022-01-21,tense,USEC_MUN,False,goods_fx_spot,goods_fx,False,39321.24,True
2022-01-28,zorba,JEA_NSA,False,goods_fx_spot,goods_fx,False,27458.55,True
2022-01-28,zorba,USEC_MUN,False,goods_fx_spot,goods_fx,False,25539.15,True
2022-01-28,taint_tabor,JEA_NSA,False,goods_fx_spot,goods_fx,False,25122.93,True
2022-01-28,taint_tabor,USEC_MUN,False,goods_fx_spot,goods_fx,False,23721.98,True
2022-01-28,tense,JEA_NSA,False,goods_fx_spot,goods_fx,False,42137.23,True
2022-01-28,tense,USEC_MUN,False,goods_fx_spot,goods_fx,False,40422.32,True
2022-02-04,zorba,JEA_NSA,False,goods_fx_spot,goods_fx,False,27018.7,True
2022-02-04,zorba,USEC_MUN,False,goods_fx_spot,goods_fx,False,25200.03,True
2022-02-04,taint_tabor,JEA_NSA,False,goods_fx_spot,goods_fx,False,24707.86,True
2022-02-04,taint_tabor,USEC_MUN,False,goods_fx_spot,goods_fx,False,23410.6,True
2022-02-04,tense,JEA_NSA,False,goods_fx_spot,goods_fx,False,41536.84,True
2022-02-04,tense,USEC_MUN,False,goods_fx_spot,goods_fx,False,39926.53,True
2022-02-11,zorba,JEA_NSA,False,goods_fx_spot,goods_fx,False,28506.62,True
2022-02-11,zorba,USEC_MUN,False,goods_fx_spot,goods_fx,False,26649.75,True
2022-02-11,taint_tabor,JEA_NSA,False,goods_fx_spot,goods_fx,False,26131.27,True
2022-02-11,taint_tabor,USEC_MUN,False,goods_fx_spot,goods_fx,False,24797.15,True
2022-02-11,tense,JEA_NSA,False,goods_fx_spot,goods_fx,False,43697.47,True
2022-02-11,tense,USEC_MUN,False,goods_fx_spot,goods_fx,False,42055.28,True
2022-02-18,zorba,JEA_NSA,False,goods_fx_spot,goods_fx,False,32895.62,True
2022-02-18,zorba,USEC_MUN,False,goods_fx_spot,goods_fx,False,31043.03,True
2022-02-18,taint_tabor,JEA_NSA,False,goods_fx_spot,goods_fx,False,30565.37,True
